claim_id,season_id,table_name,claim_type,claim_subject,claim_field,claim_value,evidence_status,confidence,source_urls,notes
claim_match_highlights_660_highlight_score_b09beebd05,season_009,match_highlights,match_highlight,season_009_schedule_0016,highlight_score,21.65,,,https://www.youtube.com/watch?v=GHoGLhiJbx4;https://www.youtube.com/user/ElektechN9ne;https://www.youtube.com/watch?v=7vdDu_hsWFk;https://www.youtube.com/@Minetube13;https://www.youtube.com/user/Minetube13;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1037187549,
claim_match_highlights_660_highlight_reasons_e059b2625a,season_009,match_highlights,match_highlight,season_009_schedule_0016,highlight_reasons,mehrere Perspektiven,,,https://www.youtube.com/watch?v=GHoGLhiJbx4;https://www.youtube.com/user/ElektechN9ne;https://www.youtube.com/watch?v=7vdDu_hsWFk;https://www.youtube.com/@Minetube13;https://www.youtube.com/user/Minetube13;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1037187549,
claim_match_highlights_661_player_a_0285be8a79,season_009,match_highlights,match_highlight,season_009_schedule_0010,player_a,Hydronic,,,https://www.youtube.com/watch?v=Y6AmqAd9jpo;https://www.youtube.com/channel/UCkgDtvVWnwU2mEDuMV1V4PQ;https://www.youtube.com/user/Hydronic;https://www.youtube.com/watch?v=S0YmrGqthwo;https://www.youtube.com/c/Raizor;https://www.youtube.com/user/Raizor;https://www.youtube.com/user/RaizorZockt;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1037187549,
claim_match_highlights_661_player_b_0b091dfd6d,season_009,match_highlights,match_highlight,season_009_schedule_0010,player_b,Raizor,,,https://www.youtube.com/watch?v=Y6AmqAd9jpo;https://www.youtube.com/channel/UCkgDtvVWnwU2mEDuMV1V4PQ;https://www.youtube.com/user/Hydronic;https://www.youtube.com/watch?v=S0YmrGqthwo;https://www.youtube.com/c/Raizor;https://www.youtube.com/user/Raizor;https://www.youtube.com/user/RaizorZockt;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1037187549,
claim_match_highlights_661_highlight_score_dfa593b9a0,season_009,match_highlights,match_highlight,season_009_schedule_0010,highlight_score,21.63,,,https://www.youtube.com/watch?v=Y6AmqAd9jpo;https://www.youtube.com/channel/UCkgDtvVWnwU2mEDuMV1V4PQ;https://www.youtube.com/user/Hydronic;https://www.youtube.com/watch?v=S0YmrGqthwo;https://www.youtube.com/c/Raizor;https://www.youtube.com/user/Raizor;https://www.youtube.com/user/RaizorZockt;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1037187549,
claim_match_highlights_661_highlight_reasons_594fd154a9,season_009,match_highlights,match_highlight,season_009_schedule_0010,highlight_reasons,mehrere Perspektiven,,,https://www.youtube.com/watch?v=Y6AmqAd9jpo;https://www.youtube.com/channel/UCkgDtvVWnwU2mEDuMV1V4PQ;https://www.youtube.com/user/Hydronic;https://www.youtube.com/watch?v=S0YmrGqthwo;https://www.youtube.com/c/Raizor;https://www.youtube.com/user/Raizor;https://www.youtube.com/user/RaizorZockt;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1037187549,
claim_match_highlights_662_player_a_24adfd137c,season_001,match_highlights,match_highlight,season_001_schedule_0055,player_a,FanmadeLetsPlay,,,https://www.youtube.com/watch?v=6P4mVCHzEWk;https://www.youtube.com/user/Fnupa;https://www.youtube.com/user/Fnupa/;https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_match_highlights_662_player_b_ddff32ff31,season_001,match_highlights,match_highlight,season_001_schedule_0055,player_b,Cabgolord,,,https://www.youtube.com/watch?v=6P4mVCHzEWk;https://www.youtube.com/user/Fnupa;https://www.youtube.com/user/Fnupa/;https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_match_highlights_662_highlight_score_76cd3ec9e0,season_001,match_highlights,match_highlight,season_001_schedule_0055,highlight_score,21.63,,,https://www.youtube.com/watch?v=6P4mVCHzEWk;https://www.youtube.com/user/Fnupa;https://www.youtube.com/user/Fnupa/;https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_match_highlights_662_highlight_reasons_ff62ececa1,season_001,match_highlights,match_highlight,season_001_schedule_0055,highlight_reasons,über Match-Erwartung 1.6x; nur eine Quelle (-15%); Top 5% matchbereinigt; Match-Z-Score 3.8; starke Einzelperspektive,,,https://www.youtube.com/watch?v=6P4mVCHzEWk;https://www.youtube.com/user/Fnupa;https://www.youtube.com/user/Fnupa/;https://docs.google.com/spreadsheets/d/14N_40jsahiN9DChpnNaPTnFy26If6imVHtqBGDWk6pg/edit#gid=0,
claim_match_highlights_663_player_a_d9e73c7ffd,season_003,match_highlights,match_highlight,season_003_schedule_0172,player_a,PresentLP,,,https://www.youtube.com/watch?v=zgY-mte6rSA;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP;https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0,
claim_match_highlights_663_player_b_383dc571c9,season_003,match_highlights,match_highlight,season_003_schedule_0172,player_b,Art'n'Gaming,,,https://www.youtube.com/watch?v=zgY-mte6rSA;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP;https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0,
claim_match_highlights_663_highlight_score_b7dd12e04f,season_003,match_highlights,match_highlight,season_003_schedule_0172,highlight_score,21.59,,,https://www.youtube.com/watch?v=zgY-mte6rSA;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP;https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0,
claim_match_highlights_663_highlight_reasons_1c3c6d31f4,season_003,match_highlights,match_highlight,season_003_schedule_0172,highlight_reasons,knapper Kampf; nur eine Quelle (-15%),,,https://www.youtube.com/watch?v=zgY-mte6rSA;https://www.youtube.com/user/Present;https://www.youtube.com/user/PresentLP;https://docs.google.com/spreadsheets/d/15MPuuKWiOBeqO8JbrOYulUHFDzWbid6_pYZLHiWVzrk/edit#gid=0,
claim_match_highlights_664_player_a_c01b65bfa9,season_004,match_highlights,match_highlight,season_004_schedule_0139,player_a,TheMiiFii,,,https://www.youtube.com/watch?v=xRlaM0HHtiw;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg;https://www.youtube.com/watch?v=fdnMdupoWEY;https://www.youtube.com/user/TheMiiFii;https://docs.google.com/spreadsheets/d/1NKXigWOr5wX73nBCnJrqO0_OprQy7Q5ncRmxnsQencI/edit#gid=2071855674,
claim_match_highlights_664_player_b_998eea4da3,season_004,match_highlights,match_highlight,season_004_schedule_0139,player_b,ImpelDownTV,,,https://www.youtube.com/watch?v=xRlaM0HHtiw;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg;https://www.youtube.com/watch?v=fdnMdupoWEY;https://www.youtube.com/user/TheMiiFii;https://docs.google.com/spreadsheets/d/1NKXigWOr5wX73nBCnJrqO0_OprQy7Q5ncRmxnsQencI/edit#gid=2071855674,
claim_match_highlights_664_highlight_score_29729c6946,season_004,match_highlights,match_highlight,season_004_schedule_0139,highlight_score,21.58,,,https://www.youtube.com/watch?v=xRlaM0HHtiw;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg;https://www.youtube.com/watch?v=fdnMdupoWEY;https://www.youtube.com/user/TheMiiFii;https://docs.google.com/spreadsheets/d/1NKXigWOr5wX73nBCnJrqO0_OprQy7Q5ncRmxnsQencI/edit#gid=2071855674,
claim_match_highlights_664_highlight_reasons_3659aa641f,season_004,match_highlights,match_highlight,season_004_schedule_0139,highlight_reasons,mehrere Perspektiven; Engagement-Ausreißer 1.8x,,,https://www.youtube.com/watch?v=xRlaM0HHtiw;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg;https://www.youtube.com/watch?v=fdnMdupoWEY;https://www.youtube.com/user/TheMiiFii;https://docs.google.com/spreadsheets/d/1NKXigWOr5wX73nBCnJrqO0_OprQy7Q5ncRmxnsQencI/edit#gid=2071855674,
claim_match_highlights_665_player_a_5b7e569d2c,season_009,match_highlights,match_highlight,season_009_schedule_0064,player_a,Pokgalaxy,,,https://www.youtube.com/watch?v=aOw_bcOERvE;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames;https://www.youtube.com/watch?v=jWQ2Br5fmnI;https://www.youtube.com/@Pokgalaxy;https://www.youtube.com/c/Pokgalaxy;https://www.youtube.com/user/Pokgalaxy;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1037187549,
claim_match_highlights_665_player_b_9436cdd6e2,season_009,match_highlights,match_highlight,season_009_schedule_0064,player_b,Bene,,,https://www.youtube.com/watch?v=aOw_bcOERvE;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames;https://www.youtube.com/watch?v=jWQ2Br5fmnI;https://www.youtube.com/@Pokgalaxy;https://www.youtube.com/c/Pokgalaxy;https://www.youtube.com/user/Pokgalaxy;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1037187549,
claim_match_highlights_665_highlight_score_577fb9bec8,season_009,match_highlights,match_highlight,season_009_schedule_0064,highlight_score,21.54,,,https://www.youtube.com/watch?v=aOw_bcOERvE;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames;https://www.youtube.com/watch?v=jWQ2Br5fmnI;https://www.youtube.com/@Pokgalaxy;https://www.youtube.com/c/Pokgalaxy;https://www.youtube.com/user/Pokgalaxy;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1037187549,
claim_match_highlights_665_highlight_reasons_d172bb3d9d,season_009,match_highlights,match_highlight,season_009_schedule_0064,highlight_reasons,mehrere Perspektiven,,,https://www.youtube.com/watch?v=aOw_bcOERvE;https://www.youtube.com/@Bene;https://www.youtube.com/user/FullLifeGames;https://www.youtube.com/watch?v=jWQ2Br5fmnI;https://www.youtube.com/@Pokgalaxy;https://www.youtube.com/c/Pokgalaxy;https://www.youtube.com/user/Pokgalaxy;https://docs.google.com/spreadsheets/d/1uo7-E_E2jbehB2hbBurpPayP_0fKY5sPZcFgZmfLydY/edit#gid=1037187549,
claim_match_highlights_666_player_a_a70ad4363f,season_002,match_highlights,match_highlight,season_002_schedule_0118,player_a,DaumenkinoLP,,,https://www.youtube.com/watch?v=XbURN806d2s;https://www.youtube.com/c/DaumenkinoLP;https://www.youtube.com/user/TheHerbertLP;https://www.youtube.com/watch?v=LIKzDMO5ko8;https://www.youtube.com/user/SurskitTV;https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0,
claim_match_highlights_666_player_b_0af68f50df,season_002,match_highlights,match_highlight,season_002_schedule_0118,player_b,SurskitTV,,,https://www.youtube.com/watch?v=XbURN806d2s;https://www.youtube.com/c/DaumenkinoLP;https://www.youtube.com/user/TheHerbertLP;https://www.youtube.com/watch?v=LIKzDMO5ko8;https://www.youtube.com/user/SurskitTV;https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0,
claim_match_highlights_666_highlight_score_0f7bd3f24a,season_002,match_highlights,match_highlight,season_002_schedule_0118,highlight_score,21.53,,,https://www.youtube.com/watch?v=XbURN806d2s;https://www.youtube.com/c/DaumenkinoLP;https://www.youtube.com/user/TheHerbertLP;https://www.youtube.com/watch?v=LIKzDMO5ko8;https://www.youtube.com/user/SurskitTV;https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0,
claim_match_highlights_666_highlight_reasons_8839462eec,season_002,match_highlights,match_highlight,season_002_schedule_0118,highlight_reasons,mehrere Perspektiven; starke Einzelperspektive,,,https://www.youtube.com/watch?v=XbURN806d2s;https://www.youtube.com/c/DaumenkinoLP;https://www.youtube.com/user/TheHerbertLP;https://www.youtube.com/watch?v=LIKzDMO5ko8;https://www.youtube.com/user/SurskitTV;https://docs.google.com/spreadsheets/d/16wGz0QnHeyqfcAhKdYvDqUZAvKxXKuAHchszJjhpp-o/edit#gid=0,
claim_match_highlights_667_player_a_9f7f781ddd,season_005,match_highlights,match_highlight,season_005_schedule_0005,player_a,Tabasco TV,,,https://www.youtube.com/watch?v=q23q0-pI0xM;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg;https://www.youtube.com/watch?v=_QnHlMY9MUI;https://www.youtube.com/channel/UCIgpF-qa1qagv0Xg2O5_6RQ;https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=405850997,
claim_match_highlights_667_player_b_ad1c35815d,season_005,match_highlights,match_highlight,season_005_schedule_0005,player_b,Barry D. Sin of Speed,,,https://www.youtube.com/watch?v=q23q0-pI0xM;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg;https://www.youtube.com/watch?v=_QnHlMY9MUI;https://www.youtube.com/channel/UCIgpF-qa1qagv0Xg2O5_6RQ;https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=405850997,
claim_match_highlights_667_highlight_score_0fb7891bc8,season_005,match_highlights,match_highlight,season_005_schedule_0005,highlight_score,21.51,,,https://www.youtube.com/watch?v=q23q0-pI0xM;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg;https://www.youtube.com/watch?v=_QnHlMY9MUI;https://www.youtube.com/channel/UCIgpF-qa1qagv0Xg2O5_6RQ;https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=405850997,
claim_match_highlights_667_highlight_reasons_53677525bf,season_005,match_highlights,match_highlight,season_005_schedule_0005,highlight_reasons,knapper Kampf; mehrere Perspektiven,,,https://www.youtube.com/watch?v=q23q0-pI0xM;https://www.youtube.com/c/BarryDSinOfSpeed;https://www.youtube.com/channel/UC88v-X5lbES2qHLWkFjQAEg;https://www.youtube.com/watch?v=_QnHlMY9MUI;https://www.youtube.com/channel/UCIgpF-qa1qagv0Xg2O5_6RQ;https://docs.google.com/spreadsheets/d/1nONaKwJcrN04APGKN-HrZ8yavwZdFkfnaA59Zp1sdBU/edit#gid=405850997,
claim_match_highlights_668_player_a_36a72253ff,season_008,match_highlights,match_highlight,season_008_schedule_0098,player_a,Raizor,,,https://www.youtube.com/watch?v=Pdh76V0WnkM;https://www.youtube.com/@KingBlex;https://www.youtube.com/c/KingBlex;https://www.youtube.com/user/KingBlex;https://www.youtube.com/watch?v=wI-llUJY8sE;https://www.youtube.com/c/Raizor;https://www.youtube.com/user/Raizor;https://www.youtube.com/user/RaizorZockt;https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305,
claim_match_highlights_668_player_b_5dc485ccdc,season_008,match_highlights,match_highlight,season_008_schedule_0098,player_b,KingBlex,,,https://www.youtube.com/watch?v=Pdh76V0WnkM;https://www.youtube.com/@KingBlex;https://www.youtube.com/c/KingBlex;https://www.youtube.com/user/KingBlex;https://www.youtube.com/watch?v=wI-llUJY8sE;https://www.youtube.com/c/Raizor;https://www.youtube.com/user/Raizor;https://www.youtube.com/user/RaizorZockt;https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305,
claim_match_highlights_668_highlight_score_ba989b9081,season_008,match_highlights,match_highlight,season_008_schedule_0098,highlight_score,21.48,,,https://www.youtube.com/watch?v=Pdh76V0WnkM;https://www.youtube.com/@KingBlex;https://www.youtube.com/c/KingBlex;https://www.youtube.com/user/KingBlex;https://www.youtube.com/watch?v=wI-llUJY8sE;https://www.youtube.com/c/Raizor;https://www.youtube.com/user/Raizor;https://www.youtube.com/user/RaizorZockt;https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305,
claim_match_highlights_668_highlight_reasons_8cb9a4181c,season_008,match_highlights,match_highlight,season_008_schedule_0098,highlight_reasons,mehrere Perspektiven; Engagement-Ausreißer 1.5x,,,https://www.youtube.com/watch?v=Pdh76V0WnkM;https://www.youtube.com/@KingBlex;https://www.youtube.com/c/KingBlex;https://www.youtube.com/user/KingBlex;https://www.youtube.com/watch?v=wI-llUJY8sE;https://www.youtube.com/c/Raizor;https://www.youtube.com/user/Raizor;https://www.youtube.com/user/RaizorZockt;https://docs.google.com/spreadsheets/d/1B2uTMvWlAHb7WlpupJV1A2Hbi3K3U1vCyoFV0wCapcw/edit#gid=306702305,
claim_match_highlights_669_player_a_2664791b63,season_006,match_highlights,match_highlight,season_006_schedule_0010,player_a,ElektechN9ne,,,https://www.youtube.com/watch?v=7Tkd13iw4xE;https://www.youtube.com/user/ElektechN9ne;https://www.youtube.com/watch?v=bFNmpPHlekw;https://www.youtube.com/c/LaurisEnteitainment;https://www.youtube.com/channel/UCShFh4OGH23GfshxfIfvcjA;https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=892995759,
claim_match_highlights_669_player_b_07c0fb00eb,season_006,match_highlights,match_highlight,season_006_schedule_0010,player_b,Lauris,,,https://www.youtube.com/watch?v=7Tkd13iw4xE;https://www.youtube.com/user/ElektechN9ne;https://www.youtube.com/watch?v=bFNmpPHlekw;https://www.youtube.com/c/LaurisEnteitainment;https://www.youtube.com/channel/UCShFh4OGH23GfshxfIfvcjA;https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=892995759,
claim_match_highlights_669_highlight_score_9bbef63685,season_006,match_highlights,match_highlight,season_006_schedule_0010,highlight_score,21.43,,,https://www.youtube.com/watch?v=7Tkd13iw4xE;https://www.youtube.com/user/ElektechN9ne;https://www.youtube.com/watch?v=bFNmpPHlekw;https://www.youtube.com/c/LaurisEnteitainment;https://www.youtube.com/channel/UCShFh4OGH23GfshxfIfvcjA;https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=892995759,
claim_match_highlights_669_highlight_reasons_a4d3fd80f4,season_006,match_highlights,match_highlight,season_006_schedule_0010,highlight_reasons,Playoff-Kontext; mehrere Perspektiven,,,https://www.youtube.com/watch?v=7Tkd13iw4xE;https://www.youtube.com/user/ElektechN9ne;https://www.youtube.com/watch?v=bFNmpPHlekw;https://www.youtube.com/c/LaurisEnteitainment;https://www.youtube.com/channel/UCShFh4OGH23GfshxfIfvcjA;https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=892995759,
claim_match_highlights_670_player_a_c07b8bebad,season_006,match_highlights,match_highlight,season_006_schedule_0047,player_a,Hydronic,,,https://www.youtube.com/watch?v=EW1qVEZQ52E;https://www.youtube.com/channel/UCcBR8JgFy8xL4geV16n9BFA;https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=892995759,
claim_match_highlights_670_player_b_09e5691554,season_006,match_highlights,match_highlight,season_006_schedule_0047,player_b,Scoutley,,,https://www.youtube.com/watch?v=EW1qVEZQ52E;https://www.youtube.com/channel/UCcBR8JgFy8xL4geV16n9BFA;https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=892995759,
claim_match_highlights_670_highlight_score_31c9366753,season_006,match_highlights,match_highlight,season_006_schedule_0047,highlight_score,21.41,,,https://www.youtube.com/watch?v=EW1qVEZQ52E;https://www.youtube.com/channel/UCcBR8JgFy8xL4geV16n9BFA;https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=892995759,
claim_match_highlights_670_highlight_reasons_889a46f9b6,season_006,match_highlights,match_highlight,season_006_schedule_0047,highlight_reasons,nur eine Quelle (-15%); Top 5% matchbereinigt; Match-Z-Score 2.6; starke Einzelperspektive,,,https://www.youtube.com/watch?v=EW1qVEZQ52E;https://www.youtube.com/channel/UCcBR8JgFy8xL4geV16n9BFA;https://docs.google.com/spreadsheets/d/11wxsKyCydVmDjp4kGLJAOLPM_LgwCLN2GYpbDQkNtkk/edit#gid=892995759,
claim_match_highlights_671_player_a_83c1a8592c,season_003,match_highlights,match_highlight,season_003_schedule_0311,player_a,Leinux,,,https://www.youtube.com/watch?v=11-mj-snSAk;https://www.youtube.com/channel/UC8Pi0tMK7eWclD6iYnQ7zyw;https://www.youtube.com/watch?v=OHxUUPYdWoQ;https://www.youtube.com/user/Leinux2;https://docs.google.com/spreadsheets/d/16r_khFZJxguj1o1wSrDQO4vlJhSDhIdN8AbUJQbnDq0/edit#gid=0,
